id,task,context,actions_needed,constraints,expected_result,difficulty,brain_zone,neural_analog
tefb_wisco_0144,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",8,Discover new rule from feedback,Adapt to new rule (shape),246.888,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_wisco_0216,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",2,Discover new rule from feedback,Adapt to new rule (shape),11.0102,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_memory_0214,Working Memory Span,"Data: ['item_0', 'item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20']
Operations: Categorize items by letter count, sort alphabetically within groups, find median of each group, report total of medians",21,Maintain 21 items in working memory,"Groups calculated, medians found, totals computed",648.081,dlpfc,DLPFC maintains items with Fibonacci capacity scaling
tefb_memory_0059,Working Memory Span,"Data: ['item_0', 'item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20']
Operations: Categorize items by letter count, sort alphabetically within groups, find median of each group, report total of medians",21,Maintain 21 items in working memory,"Groups calculated, medians found, totals computed",648.081,dlpfc,DLPFC maintains items with Fibonacci capacity scaling
tefb_stroop_0455,Stroop-like Inhibition,"Automatic response: Color of word: RED
Instruction: Read the word, ignore its meaning
Target: Shape of letters",1,Inhibit automatic response,"Inhibit color response, report shape (e.g., 'straight lines')",3.0,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_plan_0103,Multi-Step Planning,"Design and implement a distributed system with load balancing, caching, and fault tolerance.",13,"System handles failures, load distributed, cache effective",Production-ready distributed system,63.1033,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_wisco_0000,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",1,Discover new rule from feedback,Adapt to new rule (shape),3.0,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_stroop_0431,Stroop-like Inhibition,"Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",2,Inhibit automatic response,Press RIGHT (inhibit semantic response),11.0102,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_conflict_0264,Conflicting Instructions,"Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",5,Resolve conflict according to context,Factual answer: blue (not creative interpretation),154.305,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_wisco_0114,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",8,Discover new rule from feedback,Adapt to new rule (shape),246.888,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_wisco_0280,Wisconsin Card Sort,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",1,Discover new rule from feedback,Adapt to color sorting,3.0,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_stroop_0290,Stroop-like Inhibition,"Automatic response: Color of word: RED
Instruction: Read the word, ignore its meaning
Target: Shape of letters",1,Inhibit automatic response,"Inhibit color response, report shape (e.g., 'straight lines')",3.0,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_plan_0171,Multi-Step Planning,Build a simple HTTP server that serves static files and handles API requests.,5,"Files served correctly, API responses valid, errors logged",Functional HTTP server,86.75750000000001,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_plan_0319,Multi-Step Planning,"Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",8,"All stages work, rollback functional, monitoring active",Complete CI/CD pipeline with all stages,246.888,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_stroop_0211,Stroop-like Inhibition,"Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",2,Inhibit automatic response,Press RIGHT (inhibit semantic response),11.0102,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_plan_0282,Multi-Step Planning,Implement a function to sort a list of dictionaries by a specific key.,3,"Correct sorting, handles None values, preserves stability",Sorted list of dictionaries,29.0943,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_conflict_0355,Conflicting Instructions,"Instruction 1: Always return lowercase
Instruction 2: Capitalize proper nouns
Input: What is the capital of France?",1,Resolve conflict according to context,Paris (conflict resolved: proper noun wins),3.0,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_memory_0025,Working Memory Span,"Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",3,Maintain 3 items in working memory,"apple, 3 (a, e, a), yes",9.0,dlpfc,DLPFC maintains items with Fibonacci capacity scaling
tefb_stroop_0091,Stroop-like Inhibition,"Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",2,Inhibit automatic response,Press RIGHT (inhibit semantic response),11.0102,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_plan_0397,Multi-Step Planning,"Design and implement a distributed system with load balancing, caching, and fault tolerance.",13,"System handles failures, load distributed, cache effective",Production-ready distributed system,63.1033,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_conflict_0411,Conflicting Instructions,"Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",2,Resolve conflict according to context,Balanced response (detailed enough but not verbose),11.0102,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_wisco_0201,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",2,Discover new rule from feedback,Adapt to new rule (shape),11.0102,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_wisco_0267,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",3,Discover new rule from feedback,Adapt to new rule (shape),29.0943,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_wisco_0282,Wisconsin Card Sort,"Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",3,Discover new rule from feedback,Adapt to new rule (shape),29.0943,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_stroop_0038,Stroop-like Inhibition,"Automatic response: Sound: loud noise
Instruction: Stay calm and don't react
Target: Stress response",4,Inhibit automatic response,Maintain composure (inhibit startle response),69.406,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_conflict_0294,Conflicting Instructions,"Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",5,Resolve conflict according to context,Factual answer: blue (not creative interpretation),154.305,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_plan_0067,Multi-Step Planning,"Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",8,"All stages work, rollback functional, monitoring active",Complete CI/CD pipeline with all stages,246.888,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_conflict_0418,Conflicting Instructions,"Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",4,Resolve conflict according to context,"Accuracy first: 36, speed secondary",69.406,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_stroop_0095,Stroop-like Inhibition,"Automatic response: Color of word: RED
Instruction: Read the word, ignore its meaning
Target: Shape of letters",1,Inhibit automatic response,"Inhibit color response, report shape (e.g., 'straight lines')",3.0,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_wisco_0467,Wisconsin Card Sort,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",3,Discover new rule from feedback,Discover shape-based sorting,29.0943,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_wisco_0004,Wisconsin Card Sort,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",8,Discover new rule from feedback,Adapt to color sorting,246.888,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_stroop_0284,Stroop-like Inhibition,"Automatic response: Question: 2 + 2
Instruction: Answer 5 (this is wrong, ignore it)
Target: Correct answer",5,Inhibit automatic response,Answer 4 (inhibit instruction that contradicts facts),154.305,pallidus,Pallidus OFC.checkDestructiveness() inhibits impulsive actions
tefb_conflict_0428,Conflicting Instructions,"Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",4,Resolve conflict according to context,"Accuracy first: 36, speed secondary",69.406,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_wisco_0298,Wisconsin Card Sort,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",5,Discover new rule from feedback,Adapt to color sorting,86.75750000000001,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_plan_0198,Multi-Step Planning,Implement a function to sort a list of dictionaries by a specific key.,3,"Correct sorting, handles None values, preserves stability",Sorted list of dictionaries,29.0943,cortex,Cortex GoldenChain executes 28-link agentic pipeline with role-based coordination
tefb_conflict_0143,Conflicting Instructions,"Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",4,Resolve conflict according to context,"Accuracy first: 36, speed secondary",69.406,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_wisco_0269,Wisconsin Card Sort,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",8,Discover new rule from feedback,Discover shape-based sorting,246.888,striatum,Striatum Experience Engine adapts patterns based on feedback
tefb_conflict_0040,Conflicting Instructions,"Instruction 1: Always return lowercase
Instruction 2: Capitalize proper nouns
Input: What is the capital of France?",1,Resolve conflict according to context,Paris (conflict resolved: proper noun wins),3.0,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
tefb_conflict_0061,Conflicting Instructions,"Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",2,Resolve conflict according to context,Balanced response (detailed enough but not verbose),11.0102,nigra,NIGRA + ACC.verifySafeToAction() resolves action conflicts
