id,question_type,question,answer,choices
tmp_confidence_calibration_1862,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1863,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1864,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1865,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1866,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1867,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1868,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1869,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1870,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1871,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1872,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1873,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1874,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1875,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1876,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1877,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1878,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1879,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1880,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1881,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1882,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1883,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1884,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1885,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1886,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1887,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1888,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1889,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1890,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1891,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1892,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1893,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1894,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1895,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1896,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1897,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1898,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1899,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1900,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1901,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1902,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1903,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1904,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1905,factual,What is the capital of Uzbekistan?,Tashkent,
tmp_confidence_calibration_1906,mc,Which best describes: Explain quantum superposition in one sentence.,A,"A) A quantum system exists in multiple states simultaneously until measured.
B) A system transitions between states sequentially
C) A system collapses into superposition after observation
D) Multiple systems share a single quantum state"
tmp_confidence_calibration_1907,factual,What is 2^20?,1048576,
tmp_confidence_calibration_1908,factual,What is the capital of Uzbekistan?,Tashkent,
